,Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance_CBD,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,X,Y,Regionname,Propertycount,Distance_train,Distance_hospital,Distance_school
1764,Carnegie,10/81 Koornang Rd,2,u,662000.0,S,Ray,17/09/2016,11.4,3163.0,4.0,2.0,1.0,0.0,,,Glen Eira,-37.8873,145.0572,Southern Metropolitan,7822.0,1367.759355583372,2264.342127492313,444.56155421903935
1765,Carnegie,33 McLaurin Rd,3,h,1420000.0,S,hockingstuart,17/09/2016,11.4,3163.0,3.0,2.0,2.0,554.0,,,Glen Eira,-37.8934,145.0599,Southern Metropolitan,7822.0,998.8856121118968,2920.221412943045,526.4604933754362
1766,Carnegie,2/59 Moonya Rd,3,u,920000.0,SP,Woodards,17/09/2016,11.4,3163.0,3.0,2.0,1.0,283.0,250.0,2005.0,Glen Eira,-37.8974,145.0622,Southern Metropolitan,7822.0,721.985756031446,2610.8807074600704,555.4082093358918
1767,Carnegie,64 Coorigil Rd,4,h,1450000.0,PI,Jellis,18/03/2017,11.4,3163.0,,,,,,,,-37.8957,145.0621,Southern Metropolitan,7822.0,739.7415191547789,2799.775593359138,729.4932274536399
1768,Carnegie,35 Hunter St,3,h,1287000.0,S,Ray,18/03/2017,11.4,3163.0,3.0,1.0,1.0,620.0,,,Glen Eira,-37.9031,145.0578,Southern Metropolitan,7822.0,1279.912334370964,2038.2993215993529,672.8074025558383
1769,Carnegie,1/12 Kokaribb Rd,2,u,656000.0,S,Property,18/06/2016,11.4,3163.0,2.0,1.0,1.0,103.0,82.0,1970.0,Glen Eira,-37.8873,145.0559,Southern Metropolitan,7822.0,1256.5980271033973,2283.1502574865667,404.3941428639674
1770,Carnegie,2 Kokaribb Rd,2,h,930000.0,S,hockingstuart,18/06/2016,11.4,3163.0,2.0,1.0,1.0,264.0,110.0,1930.0,Glen Eira,-37.8864,145.0561,Southern Metropolitan,7822.0,1301.4133401720587,2181.730908963708,505.70395884030137
1771,Carnegie,2/11 Maroona Rd,2,u,415000.0,S,hockingstuart,18/06/2016,11.4,3163.0,2.0,1.0,1.0,0.0,64.0,1970.0,Glen Eira,-37.8889,145.048,Southern Metropolitan,7822.0,539.3422499152389,2668.8861315973163,236.32736383315714
1772,Carnegie,5/60 Woornack Rd,2,u,650000.0,S,hockingstuart,18/06/2016,11.4,3163.0,2.0,1.0,1.0,174.0,80.0,1975.0,Glen Eira,-37.8978,145.062,Southern Metropolitan,7822.0,744.3963681683462,2567.3697627628044,526.424693157342
1773,Carnegie,1/3 Coorigil Rd,3,h,1360000.0,S,Woodards,19/11/2016,11.4,3163.0,3.0,2.0,2.0,282.0,182.0,2010.0,Glen Eira,-37.8953,145.0567,Southern Metropolitan,7822.0,1215.7899272573088,2903.710407697253,520.113715429597
1774,Carnegie,9/45 Coorigil Rd,2,u,380000.0,SP,Woodards,19/11/2016,11.4,3163.0,2.0,1.0,1.0,0.0,,,Glen Eira,-37.8957,145.0599,Southern Metropolitan,7822.0,930.8790036321296,2814.9271098098234,697.8182987471984
1775,Carnegie,2/300 Koornang Rd,2,u,765000.0,S,Woodards,19/11/2016,11.4,3163.0,2.0,1.0,1.0,134.0,,1965.0,Glen Eira,-37.8987,145.0557,Southern Metropolitan,7822.0,1239.5594721429536,2557.7745066280445,874.6921723641652
1776,Carnegie,53 Moonya Rd,4,h,1423000.0,S,Woodards,19/11/2016,11.4,3163.0,4.0,3.0,4.0,838.0,,,Glen Eira,-37.8972,145.0617,Southern Metropolitan,7822.0,764.4241073247107,2635.3337906441384,596.8034719326704
1777,Carnegie,27 Morgan St,5,h,1900000.0,PI,Buxton,19/11/2016,11.4,3163.0,5.0,3.0,1.0,564.0,,1930.0,Glen Eira,-37.8957,145.0487,Southern Metropolitan,7822.0,855.848258758964,3085.0583744806354,305.091378622707
1778,Carnegie,2 Poplar Gr,2,h,907000.0,S,Ray,19/11/2016,11.4,3163.0,2.0,1.0,2.0,316.0,2.0,,Glen Eira,-37.8854,145.0636,Southern Metropolitan,7822.0,971.4847935064774,2046.076513086859,542.3299356996254
1779,Carnegie,10/12 St Huberts Rd,1,u,350000.0,S,hockingstuart,19/11/2016,11.4,3163.0,1.0,1.0,1.0,0.0,53.0,1980.0,Glen Eira,-37.8894,145.0508,Southern Metropolitan,7822.0,773.3284587945368,2626.8747166249245,391.22834230195684
1780,Carnegie,39 Elimatta Rd,3,h,1430000.0,S,Ray,22/05/2016,11.4,3163.0,3.0,2.0,2.0,603.0,166.0,1945.0,Glen Eira,-37.9023,145.0568,Southern Metropolitan,7822.0,1202.9102322682336,2146.930391703904,728.8637317080389
1781,Carnegie,16a Blackwood St,2,u,983500.0,S,Thomson,22/08/2016,11.4,3163.0,2.0,1.0,1.0,333.0,,,Glen Eira,-37.8867,145.0653,Southern Metropolitan,7822.0,1096.1215471982114,2211.2163977558175,453.2608370212989
1782,Carnegie,21 Edgewood St,3,h,1490000.0,S,Gary,22/08/2016,11.4,3163.0,3.0,2.0,1.0,371.0,167.0,1915.0,Glen Eira,-37.8871,145.05200000000002,Southern Metropolitan,7822.0,935.3791170848398,2351.0185022810715,431.3870128675401
1783,Carnegie,9/81 Koornang Rd,2,u,572000.0,S,Ray,22/08/2016,11.4,3163.0,2.0,2.0,1.0,0.0,,2014.0,Glen Eira,-37.8873,145.0572,Southern Metropolitan,7822.0,1367.759355583372,2264.342127492313,444.56155421903935
1784,Carnegie,33b Emily St,3,h,990000.0,S,Ray,23/04/2016,11.4,3163.0,3.0,2.0,2.0,0.0,,,Glen Eira,-37.8927,145.0644,Southern Metropolitan,7822.0,700.3440346991781,2859.047767635611,864.389570565572
1785,Carnegie,1/52 Neville St,4,t,1100000.0,S,hockingstuart,23/04/2016,11.4,3163.0,4.0,3.0,2.0,305.0,,1996.0,Glen Eira,-37.8978,145.0506,Southern Metropolitan,7822.0,941.2828765702748,2803.733826450254,589.739986360179
1786,Carnegie,76 Oakleigh Rd,3,h,1125000.0,PI,Ray,23/04/2016,11.4,3163.0,3.0,1.0,1.0,604.0,120.0,1925.0,Glen Eira,-37.8993,145.0528,Southern Metropolitan,7822.0,985.3847930946996,2575.52657942344,842.9994885517076
1787,Carnegie,2/47 Coorigil Rd,2,u,601000.0,S,Noel,25/02/2017,11.4,3163.0,2.0,1.0,1.0,132.0,,1970.0,Glen Eira,-37.8959,145.06,Southern Metropolitan,7822.0,919.3175076382576,2791.886918853363,720.5808257289
1788,Carnegie,68 Leila Rd,4,h,1410000.0,PI,Ray,25/02/2017,11.4,3163.0,4.0,3.0,3.0,650.0,,,Glen Eira,-37.9011,145.05100000000002,Southern Metropolitan,7822.0,750.2917696040037,2457.270910968009,787.2912857032626
1789,Carnegie,1/15 Rosstown Rd,2,u,405000.0,PI,Matthew,25/02/2017,11.4,3163.0,2.0,1.0,1.0,967.0,72.0,1970.0,Glen Eira,-37.8843,145.0531,Southern Metropolitan,7822.0,1164.1831237907038,2025.7338036882895,600.9500807002381
1790,Carnegie,73 Truganini Rd,4,h,1655000.0,PI,Marshall,25/02/2017,11.4,3163.0,4.0,2.0,2.0,595.0,221.0,1915.0,Glen Eira,-37.8916,145.0543,Southern Metropolitan,7822.0,1090.856364590892,2778.833169045332,96.6962367311464
1791,Carnegie,83 Truganini Rd,3,h,1910000.0,S,Buxton,25/02/2017,11.4,3163.0,3.0,1.0,1.0,720.0,,,Glen Eira,-37.8922,145.0544,Southern Metropolitan,7822.0,1111.765872124905,2842.28117317957,155.3098470559645
1792,Carnegie,3/16 Yendon Rd,3,t,808000.0,S,Gary,25/02/2017,11.4,3163.0,3.0,1.0,1.0,111.0,116.0,1998.0,Glen Eira,-37.8889,145.0495,Southern Metropolitan,7822.0,668.1535115913443,2615.9413234650497,306.73141766130215
1793,Carnegie,8 Yendon Rd,3,h,1252000.0,S,Woodards,25/02/2017,11.4,3163.0,3.0,1.0,1.0,376.0,,,Glen Eira,-37.8896,145.0492,Southern Metropolitan,7822.0,631.1587118023357,2697.8414288439158,352.5679493772731
1794,Carnegie,14/82 Coorigil Rd,2,u,370000.0,VB,Thomson,26/07/2016,11.4,3163.0,2.0,1.0,1.0,0.0,68.0,1950.0,Glen Eira,-37.8959,145.0639,Southern Metropolitan,7822.0,580.0066054814741,2775.091301163415,663.0526043221415
1795,Carnegie,22 Neville St,4,h,1880000.0,S,Private/Tiernan's,26/07/2016,11.4,3163.0,3.0,2.0,3.0,932.0,270.0,1970.0,Glen Eira,-37.8975,145.0478,Southern Metropolitan,7822.0,822.7609524795613,2941.4440799953877,436.3550306916899
1796,Carnegie,86 Neville St,2,h,896000.0,S,Woodards,26/07/2016,11.4,3163.0,2.0,1.0,2.0,543.0,544.0,,Glen Eira,-37.898,145.0528,Southern Metropolitan,7822.0,1068.7333207654146,2710.36049193254,744.5620078964198
1797,Carnegie,48 Blackwood St,5,h,1802100.0,S,hockingstuart,27/06/2016,11.4,3163.0,4.0,2.0,2.0,366.0,,,Glen Eira,-37.8868,145.0625,Southern Metropolitan,7822.0,1145.1905218213922,2191.693988591686,684.9726637121678
1798,Carnegie,5/35 Moonya Rd,2,u,585000.0,S,Australian,27/06/2016,11.4,3163.0,2.0,1.0,1.0,108.0,67.0,1970.0,Glen Eira,-37.8973,145.0596,Southern Metropolitan,7822.0,949.4527434718858,2641.8331588279593,703.5364846654526
1799,Carnegie,5/102 Oakleigh Rd,2,u,450000.0,S,Anderson,27/06/2016,11.4,3163.0,2.0,1.0,1.0,0.0,72.0,1970.0,Glen Eira,-37.8999,145.0575,Southern Metropolitan,7822.0,1181.9250601527488,2389.8636239472225,713.942522234829
1800,Carnegie,2/94 Truganini Rd,2,u,737000.0,S,Woodards,27/06/2016,11.4,3163.0,2.0,1.0,1.0,165.0,,1990.0,Glen Eira,-37.8927,145.0539,Southern Metropolitan,7822.0,1082.4470736620972,2905.5695604745247,222.0633471590418
1801,Carnegie,3/64 Woornack Rd,3,t,860000.0,S,Buxton,27/06/2016,11.4,3163.0,3.0,1.0,2.0,277.0,135.0,1978.0,Glen Eira,-37.8978,145.0624,Southern Metropolitan,7822.0,709.5747647576957,2565.802919335248,508.0899959305877
1802,Carnegie,1/58 Coorigil Rd,2,u,605000.0,S,Woodards,27/11/2016,11.4,3163.0,2.0,1.0,1.0,0.0,70.0,1973.0,Glen Eira,-37.8956,145.0613,Southern Metropolitan,7822.0,810.9648095009027,2814.823555475458,769.010386331154
1803,Carnegie,14 Margaret St,2,h,1300000.0,S,hockingstuart,27/11/2016,11.4,3163.0,2.0,1.0,1.0,640.0,,1900.0,Glen Eira,-37.891,145.0636,Southern Metropolitan,7822.0,882.9222808509743,2664.173862974639,769.416131281879
1804,Carnegie,44 Blackwood St,4,h,1518000.0,S,hockingstuart,28/05/2016,11.4,3163.0,3.0,3.0,2.0,454.0,275.0,2000.0,Glen Eira,-37.8869,145.0628,Southern Metropolitan,7822.0,1149.4203931426246,2204.717020329152,665.8426097232314
1805,Carnegie,5/33 Gnarwyn Rd,2,u,632500.0,S,Buxton,28/05/2016,11.4,3163.0,2.0,1.0,1.0,99.0,98.0,1965.0,Glen Eira,-37.8946,145.0588,Southern Metropolitan,7822.0,1049.1823231748372,2948.2780008079035,542.0726834297127
1806,Carnegie,6/7 Judd St,2,u,435000.0,S,Gary,28/05/2016,11.4,3163.0,2.0,1.0,1.0,0.0,60.0,1980.0,Glen Eira,-37.8986,145.0567,Southern Metropolitan,7822.0,1218.5924379476219,2546.394698145103,831.6594471429305
1807,Carnegie,15/225 Koornang Rd,2,u,468250.0,S,Ray,28/08/2016,11.4,3163.0,2.0,1.0,1.0,912.0,75.0,2008.0,Glen Eira,-37.8936,145.056,Southern Metropolitan,7822.0,1288.0842561727363,2971.504805983059,321.6323015801975
1808,Carnegie,26 Leila Rd,3,h,1716000.0,S,Woodards,28/08/2016,11.4,3163.0,2.0,2.0,1.0,817.0,130.0,1925.0,Glen Eira,-37.9007,145.047,Southern Metropolitan,7822.0,490.0500138668265,2670.6474641761542,525.328786043307
1809,Carnegie,10/8 Anzac St,1,u,270000.0,S,hockingstuart,30/07/2016,11.4,3163.0,1.0,1.0,1.0,0.0,,1968.0,Glen Eira,-37.885999999999996,145.0659,Southern Metropolitan,7822.0,1017.2647447580889,2145.2383584904587,378.28271515316794
1810,Carnegie,3/9 Maroona Rd,1,u,365000.0,S,hockingstuart,30/07/2016,11.4,3163.0,1.0,1.0,1.0,0.0,48.0,1960.0,Glen Eira,-37.8887,145.048,Southern Metropolitan,7822.0,545.1211997727804,2648.777334990944,215.52989409303729
1811,Carnegie,3/12 St Huberts Rd,1,u,340000.0,S,hockingstuart,30/07/2016,11.4,3163.0,1.0,1.0,1.0,0.0,,,Glen Eira,-37.8894,145.0508,Southern Metropolitan,7822.0,773.3284587945368,2626.8747166249245,391.22834230195684
1812,Caulfield,6/5 Freeman St,2,u,722500.0,S,Gary,3/09/2016,8.9,3162.0,2.0,1.0,1.0,0.0,100.0,1960.0,Glen Eira,-37.8865,145.0302,Southern Metropolitan,2379.0,1115.1875306183993,1271.801857003701,439.27051467426537
1813,Caulfield,18 Ash Gr,4,t,1600000.0,SP,Gary,3/12/2016,8.9,3162.0,4.0,3.0,2.0,812.0,,,Glen Eira,-37.8864,145.0326,Southern Metropolitan,2379.0,925.7553309841555,1467.4975187538732,481.8612155800883
1814,Caulfield,190 Kambrook Rd,5,h,1665000.0,S,Gary,3/12/2016,8.9,3162.0,5.0,2.0,2.0,593.0,,,Glen Eira,-37.8849,145.0341,Southern Metropolitan,2379.0,904.7115553875237,1555.6443938907705,354.8951559500075
1815,Caulfield,2/19 Ash Gr,1,u,323000.0,S,hockingstuart,4/03/2017,8.9,3162.0,1.0,1.0,1.0,820.0,,,Glen Eira,-37.8866,145.0322,Southern Metropolitan,2379.0,948.2374522991348,1441.0238162066994,520.4200536832788
1816,Caulfield,4/14 Briggs St,2,u,550000.0,VB,Gary,4/03/2017,8.9,3162.0,2.0,1.0,1.0,806.0,78.0,1960.0,Glen Eira,-37.8852,145.024,Southern Metropolitan,2379.0,1495.8337590553026,713.4363737992775,360.63680018269645
1817,Caulfield,103/677 Glen Huntly Rd,2,u,638000.0,SP,Gary,19/11/2016,8.9,3162.0,2.0,2.0,1.0,0.0,,,Glen Eira,-37.8862,145.0175,Southern Metropolitan,2379.0,923.1824422615167,427.60959104971454,303.17868777136954
1818,Caulfield,30 Pyne St,4,h,131000.0,PI,Rodney,25/02/2017,8.9,3162.0,4.0,1.0,2.0,499.0,155.0,1920.0,Glen Eira,-37.8864,145.0242,Southern Metropolitan,2379.0,1512.9802773516203,795.2487459872028,234.96790846332388
1819,Caulfield,3/97 Murray St,3,h,1090000.0,S,Gary,30/07/2016,8.9,3162.0,2.0,1.0,2.0,275.0,,,Glen Eira,-37.885,145.0189,Southern Metropolitan,2379.0,1049.6669975786576,347.47342144862887,353.27571207652363
1820,Caulfield North,14 Arthur St,3,h,1365000.0,S,McGrath,3/09/2016,8.1,3161.0,3.0,1.0,0.0,513.0,,,Glen Eira,-37.8678,145.02700000000002,Southern Metropolitan,6923.0,266.85273137277926,731.7693661315957,640.2975502033064
1821,Caulfield North,452 Dandenong Rd,3,h,1750000.0,S,Marshall,3/09/2016,8.1,3161.0,3.0,2.0,2.0,692.0,313.0,1955.0,Glen Eira,-37.8629,145.019,Southern Metropolitan,6923.0,697.3436139340677,666.196176076297,910.6489361286402
1822,Caulfield North,12/378 Dandenong Rd,2,u,580000.0,SP,Abercromby's,4/03/2017,8.1,3161.0,2.0,1.0,1.0,934.0,68.0,2012.0,Glen Eira,-37.8607,145.0116,Southern Metropolitan,6923.0,911.5990630849022,770.1294579758603,291.30744532761787
1823,Caulfield North,25 Malvern Gr,3,h,2005000.0,PI,Jellis,7/05/2016,8.1,3161.0,4.0,2.0,3.0,361.0,237.0,2014.0,Glen Eira,-37.8694,145.0296,Southern Metropolitan,6923.0,382.7243863856431,856.0591591682332,574.6712840432102
1824,Caulfield North,5/698 Inkerman Rd,2,u,523000.0,SP,hockingstuart,7/11/2016,8.1,3161.0,2.0,1.0,1.0,0.0,,1960.0,Glen Eira,-37.8694,145.0246,Southern Metropolitan,6923.0,541.1301757903238,513.3410033171842,402.46077224490693
1825,Caulfield North,9/400 Dandenong Rd,2,u,420000.0,VB,Gary,10/09/2016,8.1,3161.0,2.0,1.0,1.0,0.0,56.0,2012.0,Glen Eira,-37.861,145.0136,Southern Metropolitan,6923.0,781.4181875514677,870.4080777241467,411.6551395671431
1826,Caulfield North,8/359 Balaclava Rd,1,u,290000.0,VB,hockingstuart,10/12/2016,8.1,3161.0,1.0,1.0,1.0,952.0,43.0,1970.0,Glen Eira,-37.8744,145.0371,Southern Metropolitan,6923.0,597.3045072482444,1381.9231587562413,261.7095779974684
1827,Caulfield North,3/374 Dandenong Rd,2,u,608000.0,SP,Gary,10/12/2016,8.1,3161.0,2.0,1.0,1.0,0.0,,,Glen Eira,-37.8607,145.0112,Southern Metropolitan,6923.0,942.6400428224665,760.0069719117544,281.51979612945746
1828,Caulfield North,9/370 Orrong Rd,2,u,570000.0,S,hockingstuart,12/11/2016,8.1,3161.0,2.0,1.0,1.0,0.0,67.0,,Glen Eira,-37.8625,145.0103,Southern Metropolitan,6923.0,1114.3104076570526,940.4527872373715,474.6979082882036
1829,Caulfield North,7/19 Hawthorn Rd,2,u,520500.0,S,Gary,13/08/2016,8.1,3161.0,2.0,1.0,1.0,0.0,,,Glen Eira,-37.8681,145.0258,Southern Metropolitan,6923.0,365.8672431841813,622.2913897359607,580.7011529126977
1830,Caulfield North,11 Arthur St,3,h,1400000.0,SP,Gary,15/10/2016,8.1,3161.0,3.0,1.0,0.0,270.0,139.0,1910.0,Glen Eira,-37.868,145.0269,Southern Metropolitan,6923.0,289.485626793307,719.6787658120516,616.7934608447464
1831,Caulfield North,28 Wanda Rd,4,h,2830000.0,S,Gary,15/10/2016,8.1,3161.0,4.0,2.0,2.0,723.0,,,Glen Eira,-37.8672,145.0225,Southern Metropolitan,6923.0,586.7653486899073,376.2901686551102,551.2077544156452
1832,Caulfield North,13/378 Dandenong Rd,2,u,722000.0,SP,Castran,17/09/2016,8.1,3161.0,2.0,2.0,2.0,0.0,,2011.0,Glen Eira,-37.8607,145.0116,Southern Metropolitan,6923.0,911.5990630849022,770.1294579758603,291.30744532761787
1833,Caulfield North,15/496 Dandenong Rd,2,u,450000.0,S,Gary,18/03/2017,8.1,3161.0,2.0,1.0,1.0,1092.0,63.0,2014.0,Glen Eira,-37.8647,145.0232,Southern Metropolitan,6923.0,529.1098478716513,605.9805766433009,835.0132763103975
1834,Caulfield North,7 Cambridge St,3,h,1870000.0,S,Marshall,25/02/2017,8.1,3161.0,3.0,2.0,1.0,339.0,,,Glen Eira,-37.8622,145.0112,Southern Metropolitan,6923.0,1030.4480123213452,921.5517454460978,445.4310358889617
1835,Caulfield North,6/378 Dandenong Rd,2,u,622000.0,PI,Castran,25/02/2017,8.1,3161.0,2.0,2.0,1.0,934.0,,,Glen Eira,-37.8607,145.0116,Southern Metropolitan,6923.0,911.5990630849022,770.1294579758603,291.30744532761787
1836,Caulfield North,1/13 Narong Rd,2,u,536000.0,S,Gary,25/02/2017,8.1,3161.0,2.0,1.0,1.0,771.0,82.0,1960.0,Glen Eira,-37.8686,145.0239,Southern Metropolitan,6923.0,533.6585218574486,449.97666185440306,440.60614140640075
1837,Caulfield North,127 Normanby Rd,4,h,2625000.0,S,Marshall,25/02/2017,8.1,3161.0,4.0,2.0,3.0,836.0,,1910.0,Glen Eira,-37.8696,145.0323,Southern Metropolitan,6923.0,495.7119120211583,816.016497846249,513.3258674131828
1838,Caulfield North,1/355 Alma Rd,2,u,570000.0,S,Gary,28/05/2016,8.1,3161.0,2.0,1.0,2.0,0.0,,,Glen Eira,-37.8652,145.0198,Southern Metropolitan,6923.0,813.3599904750188,419.9983254488134,782.4638502012448
1839,Caulfield North,3/388 Dandenong Rd,2,u,550000.0,VB,Gary,28/05/2016,8.1,3161.0,2.0,1.0,1.0,0.0,67.0,2011.0,Glen Eira,-37.8609,145.0126,Southern Metropolitan,6923.0,847.2655497897598,821.9974573632913,349.8604876172459
1840,Caulfield North,123 Normanby Rd,4,h,2170000.0,S,Gary,28/08/2016,8.1,3161.0,4.0,2.0,1.0,810.0,215.0,1915.0,Glen Eira,-37.8698,145.0325,Southern Metropolitan,6923.0,524.0156541842834,836.2129325626564,486.74624966465393
1841,Caulfield South,26 Flowers St,3,h,1577500.0,S,hockingstuart,3/09/2016,9.3,3162.0,3.0,2.0,2.0,357.0,144.0,1935.0,Glen Eira,-37.8896,145.0307,Southern Metropolitan,5051.0,999.7152187518823,1468.1228734782367,470.10019660711504
1842,Caulfield South,5 Alder St,3,h,1460000.0,S,hockingstuart,3/12/2016,9.3,3162.0,3.0,1.0,2.0,451.0,121.0,1960.0,Glen Eira,-37.8874,145.019,Southern Metropolitan,5051.0,1068.3524621135875,590.7038870629078,116.16626088446925
1843,Caulfield South,10/468 Kooyong Rd,1,u,275500.0,PI,Gary,3/12/2016,9.3,3162.0,1.0,1.0,1.0,0.0,44.0,1960.0,Glen Eira,-37.8961,145.0132,Southern Metropolitan,5051.0,418.46008463468524,77.69604658528063,679.8309518690662
1844,Caulfield South,15 Dover St,2,h,1065000.0,S,hockingstuart,4/03/2017,9.3,3162.0,2.0,1.0,1.0,273.0,114.0,1930.0,Glen Eira,-37.895,145.02200000000002,Southern Metropolitan,5051.0,1179.35030172324,799.3862290545172,364.20336844984854
1845,Caulfield South,9 Filbert St,3,h,1470000.0,S,Gary,7/05/2016,9.3,3162.0,3.0,2.0,2.0,296.0,,1910.0,Glen Eira,-37.8906,145.0224,Southern Metropolitan,5051.0,1431.1570262062635,1039.1330729984386,333.8851317518644
1846,Caulfield South,1 Rotorua St,2,h,1012000.0,S,Gary,7/05/2016,9.3,3162.0,2.0,1.0,1.0,0.0,,,Glen Eira,-37.9002,145.02700000000002,Southern Metropolitan,5051.0,1493.3760996252718,1271.07124789163,627.4786703859736
1847,Caulfield South,4/21 Gardenvale Rd,3,u,599000.0,S,Gary,7/11/2016,9.3,3162.0,3.0,1.0,1.0,88.0,100.0,,Glen Eira,-37.8997,145.0168,Southern Metropolitan,5051.0,692.5785402496975,451.51537488445547,574.0532262385835
1848,Caulfield South,303 Bambra Rd,3,h,1160500.0,S,Gary,8/10/2016,9.3,3162.0,3.0,2.0,1.0,358.0,,1930.0,Glen Eira,-37.8965,145.0269,Southern Metropolitan,5051.0,1511.5485307558522,1205.4514722516456,341.36106420087026
1849,Caulfield South,11/8 Bealiba Rd,2,u,650000.0,VB,hockingstuart,8/10/2016,9.3,3162.0,2.0,1.0,1.0,100.0,,,Glen Eira,-37.8912,145.0289,Southern Metropolitan,5051.0,1163.4272019996652,1451.1381528281568,440.4617945030249
1850,Caulfield South,80 Sycamore St,3,h,1170000.0,S,Biggin,8/10/2016,9.3,3162.0,3.0,1.0,1.0,359.0,120.0,,Glen Eira,-37.8898,145.0196,Southern Metropolitan,5051.0,1190.9984475434107,860.0635170613655,197.4698485386254
1851,Caulfield South,5 Filbert St,3,h,1314000.0,S,Gary,10/09/2016,9.3,3162.0,3.0,1.0,2.0,339.0,,,Glen Eira,-37.8906,145.0221,Southern Metropolitan,5051.0,1409.8051843912674,1026.6591323719533,313.46109079071897
1852,Caulfield South,1/2 Griffiths St,4,t,1030000.0,VB,Gary,10/12/2016,9.3,3162.0,4.0,2.0,2.0,216.0,165.0,1995.0,Glen Eira,-37.8887,145.0318,Southern Metropolitan,5051.0,914.3523874543074,1501.1422011973145,542.3757887725286
1853,Caulfield South,7A Alfada St,2,h,1225000.0,S,Biggin,12/11/2016,9.3,3162.0,2.0,1.0,2.0,284.0,99.0,1940.0,Glen Eira,-37.8958,145.0215,Southern Metropolitan,5051.0,1113.5641256570561,738.4243826927006,415.6027242885772
1854,Caulfield South,22 Sycamore St,3,h,1450000.0,S,RT,13/08/2016,9.3,3162.0,2.0,2.0,1.0,478.0,120.0,1925.0,Glen Eira,-37.8893,145.0161,Southern Metropolitan,5051.0,886.5246322320254,711.5941697259817,372.4215425407683
1855,Caulfield South,8 Lygon St,4,h,1774500.0,S,hockingstuart,14/05/2016,9.3,3162.0,4.0,2.0,2.0,575.0,256.0,2008.0,Glen Eira,-37.8993,145.0254,Southern Metropolitan,5051.0,1432.3952744533965,1108.3360710472905,631.7053027186854
1856,Caulfield South,1/19 Trevascus St,2,u,525500.0,S,Ray,15/10/2016,9.3,3162.0,2.0,1.0,1.0,831.0,80.0,1970.0,Glen Eira,-37.8974,145.0294,Southern Metropolitan,5051.0,1378.2605456491215,1426.4272436699996,255.75877726043973
1857,Caulfield South,28 Ellington St,4,h,1960000.0,PI,hockingstuart,16/04/2016,9.3,3162.0,5.0,3.0,4.0,708.0,,,Glen Eira,-37.8923,145.0177,Southern Metropolitan,5051.0,989.1878773883527,637.2926937579292,150.57166543578776
1858,Caulfield South,23 Lygon St,2,h,825000.0,S,Gary,16/04/2016,9.3,3162.0,2.0,1.0,1.0,367.0,85.0,1930.0,Glen Eira,-37.8995,145.0241,Southern Metropolitan,5051.0,1320.9662248988618,1004.4451852671136,730.80055925704
1859,Caulfield South,136 Sycamore St,2,h,1262000.0,S,hockingstuart,16/04/2016,9.3,3162.0,4.0,2.0,2.0,464.0,272.0,2016.0,Glen Eira,-37.8901,145.0224,Southern Metropolitan,5051.0,1433.4695549589972,990.887082226329,308.2166758765876
1860,Caulfield South,5 Field St,3,u,1110000.0,S,hockingstuart,16/07/2016,9.3,3162.0,3.0,2.0,1.0,299.0,,,Glen Eira,-37.8891,145.0294,Southern Metropolitan,5051.0,1117.9142265058993,1342.0769778249862,343.98051458593693
1861,Caulfield South,48A Jupiter St,4,t,1410000.0,S,Gary,19/11/2016,9.3,3162.0,4.0,2.0,3.0,342.0,,2005.0,Glen Eira,-37.8957,145.0196,Southern Metropolitan,5051.0,954.8235813287663,576.0073511657864,361.7065303249712
1862,Caulfield South,147 Booran Rd,3,h,1303500.0,S,hockingstuart,22/05/2016,9.3,3162.0,3.0,1.0,2.0,699.0,,,Glen Eira,-37.8936,145.0366,Southern Metropolitan,5051.0,618.9894913296658,2088.622937644547,571.4374855552579
1863,Caulfield South,18b Marara Rd,2,h,1115000.0,S,Gary,22/08/2016,9.3,3162.0,2.0,1.0,1.0,402.0,,,Glen Eira,-37.8967,145.0313,Southern Metropolitan,5051.0,1198.0342847817753,1592.0325804896604,177.6078987504909
1864,Caulfield South,89 Clarence St,2,h,1340000.0,S,Buxton,24/09/2016,9.3,3162.0,2.0,1.0,1.0,505.0,117.0,1940.0,Glen Eira,-37.8928,145.0149,Southern Metropolitan,5051.0,775.5720613994488,468.4816027751122,397.953137744228
1865,Caulfield South,393 North Rd,3,h,1200000.0,S,hockingstuart,25/02/2017,9.3,3162.0,3.0,2.0,2.0,494.0,135.0,1920.0,Glen Eira,-37.9027,145.0322,Southern Metropolitan,5051.0,985.9280687658917,1794.8204972916865,272.3995526086551
1866,Caulfield South,5 Sycamore St,3,h,1570000.0,S,Matthew,25/02/2017,9.3,3162.0,3.0,1.0,2.0,520.0,,,Glen Eira,-37.8889,145.0151,Southern Metropolitan,5051.0,788.0124220142192,617.1212475300031,443.80458563935116
1867,Caulfield South,30 Cedar St,2,h,1001000.0,S,Biggin,26/07/2016,9.3,3162.0,2.0,2.0,1.0,255.0,85.0,1890.0,Glen Eira,-37.8887,145.0207,Southern Metropolitan,5051.0,1244.8880967246114,782.8070441560998,92.76000132832762
